ID,Pm,Po,Ps,hm,hs,Lmotive,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,ThicknessNozzle,Lmch,alphaSuction,Dmix,Lmix,alphadiff, DdiffOut,Loutlet,ConvergenceIndicator,CrashIndicator,Experiment_model_type,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1
176,13236250.0,4298083.333333333,3261250.0,337075.0,439533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10573237,0.072587411,-0.17831251,7.271000000003136e-06,0.99999585,0.96655535,0.0007065897960448975
177,8317916.666666667,4328416.666666667,3828250.0,315625.0,384733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.059537322,0.055821109,-0.11545195,-9.351900000000024e-05,0.99999709,0.93578717,0.0014805385541418333
178,11990416.666666668,6060250.0,5074750.0,326875.0,414733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.098641678,0.047064554,-0.14579867,-9.243800000000024e-05,0.9999954,0.94381732,0.004152761719092168
179,8892083.333333334,4113250.0,3337750.0,266725.0,394866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.095454612,0.0074014316,-0.085871083,0.016984960599999988,0.99999073,0.93889315,0.002893885563954001
180,12207083.333333334,3565750.0,3252250.0,307075.0,424866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11199517,0.083800375,-0.18759207,0.008203475000000016,0.99995416,0.96010979,0.004708562273766177
181,13485416.666666668,5154083.333333334,4026250.0,323875.0,411533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11516571,0.079579706,-0.19529376,-0.0005483440000000062,0.99999885,0.94599301,0.003225565758283158
182,13691250.0,4061083.3333333335,3864250.0,312925.0,410466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1236778,0.10161386,-0.23244741,-0.0071557499999999885,0.99999719,0.97328023,0.001227109721659096
183,9975416.666666668,5888916.666666667,4408750.0,320725.0,386200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.078173307,-0.13005904,0.051885269,-4.639999999916933e-07,0.99999996,0.99900262,0.130106652092917
184,10972083.333333334,5705083.333333333,5403250.0,287725.0,388866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
185,10213750.0,5555583.333333333,5281750.0,329575.0,422333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.077497542,0.13749647,-0.21498945,4.5620000000135e-06,0.99999989,0.97761453,0.0010377394312535788
186,12412916.666666668,6210416.666666667,5430250.0,292075.0,412866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12381975,0.070222707,-0.15922417,0.034818287,0.99999369,0.93412271,0.004985995141079366
187,10462916.666666668,4832583.333333333,3634750.0,278575.0,405400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10957825,-0.040894877,-0.053267692,0.015415680999999994,0.99999841,0.93524905,0.004354043191140025
188,13604583.333333334,4894083.333333333,4116250.0,313675.0,449800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12236394,0.10627604,-0.22492573,0.00371425000000003,0.99998559,0.9475593,0.0016286407303852815
189,8642916.666666666,5153583.333333333,4417750.0,270925.0,444200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
190,9498750.0,5403250.0,5236750.0,277825.0,425800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.096623809,0.12481143,-0.20900068,0.012434559000000012,0.99999053,0.98232821,0.0016703507186841442
191,13257916.666666668,6264750.0,5475250.0,298525.0,430866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
192,12152916.666666668,5299750.0,4125250.0,256675.0,393400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
193,11199583.333333334,5098083.333333333,4782250.0,270325.0,456600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12455412,-0.0048482536,-0.015400256,0.1043056104,0.99989846,0.89059628,0.21856254422459978
194,9466250.0,4385083.333333333,3558250.0,310075.0,455133.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.076143986,0.014512313,-0.090695927,-3.9627999999999886e-05,0.99999179,0.94202609,0.008362358454373742
195,7895416.666666667,5430583.333333333,4246750.0,322225.0,392066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.054180901,-0.14546146,0.09128056,1.000000013351432e-09,0.99999976,0.99910869,0.09178808040266194
196,11340416.666666666,4213416.666666667,3909250.0,270175.0,444600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
197,8599583.333333334,5461416.666666667,4296250.0,308575.0,424600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.06488161,-0.11950001,0.054618293,-1.0699999999919108e-07,0.99999998,0.99907008,0.1996862021464873
198,8415416.666666666,6521416.666666667,5223250.0,324925.0,395800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.058206014,-0.19401467,0.13580869,3.400000000985948e-08,0.99999998,0.99914585,0.07393942511047394
199,12337083.333333332,4719416.666666667,4485250.0,295375.0,451133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12081206,0.12361472,-0.23455413,0.00987265000000001,0.99994948,0.96995913,0.008812477338673552
200,12217916.666666668,6001416.666666667,4584250.0,279475.0,425400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
201,12044583.333333334,3221750.0,3090250.0,259525.0,416466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
202,8588750.0,5947250.0,4912750.0,309925.0,440466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.064270486,-0.12507908,0.060808554,-4.000000000670134e-08,0.99999998,0.99908355,0.20554389857773653
203,8231250.0,4865583.333333333,4570750.0,311125.0,450600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.059872481,0.086483971,-0.14635509,1.3620000000047483e-06,0.99999949,0.96947496,0.0010492423858939938
204,9173750.0,5305416.666666667,4917250.0,287125.0,438333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.085187151,0.093994476,-0.17914176,3.9866999999998987e-05,0.99999926,0.97195914,0.002596388668659874
205,11882083.333333334,3018250.0,2914750.0,319225.0,439400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10149111,0.066852954,-0.17192287,-0.00357880599999999,0.99999876,0.96949078,0.003580342960362795
206,9639583.333333334,5483083.333333333,4530250.0,264625.0,433266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1082123,-0.2427254,0.197733,0.0632199,0.99999489,0.99909794,0.020551952872179164
207,13951250.0,5490750.0,4638250.0,337225.0,385133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11214577,0.14588022,-0.25805035,-2.4359999999945536e-05,0.99999943,0.96086905,0.0009301246143557794
208,8707916.666666666,5951250.0,4993750.0,335275.0,409800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.058665718,-0.10608455,0.047418804,-2.7999999999139824e-08,0.99999998,0.99903,0.12868779287541876
209,12250416.666666668,6000250.0,4615750.0,295825.0,427266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11956913,-0.018384311,-0.093043811,0.008141007999999991,0.99999818,0.95453359,0.0054829543865188846
210,13853750.0,4013250.0,3769750.0,320425.0,457933.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12067851,0.090841914,-0.1786413,0.03287912399999998,0.999996,0.93654604,0.0022774987279548737
211,9802083.333333334,6019083.333333333,5052250.0,334675.0,450200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.070749639,-0.055684363,-0.015065392,-1.1599999999792332e-07,0.99999923,0.94573253,0.0029712346734517042
212,13377083.333333334,6430916.666666667,5461750.0,290275.0,399533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
213,9325416.666666668,4740416.666666667,3918250.0,296875.0,447666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.081238462,0.0074869218,-0.088745532,-2.0148200000000283e-05,0.99998557,0.94361411,0.008911258268848702
214,8686250.0,6732916.666666667,5245750.0,324775.0,403266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.060916753,-0.21113901,0.15022242,1.6299999999747072e-07,0.99999998,0.99914763,0.07780319983430277
215,13138750.0,5782416.666666667,4449250.0,322825.0,382466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11240115,0.025022273,-0.13747486,-5.143699999998752e-05,0.99999666,0.94624011,0.0025440061889076804
216,10809583.333333334,4077250.0,2923750.0,285175.0,448200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10961168,0.0042958374,-0.10192007,0.011987447400000004,0.99997736,0.9483053,0.0026187063589047177
217,11687083.333333334,6633250.0,5290750.0,276925.0,427800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
218,10397916.666666668,5907250.0,4606750.0,289975.0,434066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10103091,-0.088153069,-0.012878168,-3.2699999999961926e-07,0.99966581,0.95126252,0.005320317276147415
219,11026250.0,4494083.333333333,3765250.0,294925.0,380733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1059178,0.099398227,-0.20617224,-0.0008562129999999946,0.99999789,0.94945287,0.00296377480309304
220,9888750.0,3596916.6666666665,3229750.0,327625.0,420066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.074253565,0.093800745,-0.16819686,-0.00014255000000001905,0.99999877,0.97331269,0.0016487887650161958
221,10116250.0,4539916.666666667,3724750.0,317725.0,429800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.081371315,0.037813829,-0.11929645,-0.00011130600000000546,0.9999956,0.94024129,0.005477093132754512
222,10603750.0,5613416.666666667,4476250.0,325225.0,415800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.084004771,-0.034298704,-0.049707121,-1.0539999999933936e-06,0.99999962,0.94501367,0.0035426192236050697
223,13647916.666666668,3622583.3333333335,2977750.0,290125.0,391133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13815276,0.075729277,-0.19387093,0.020011107000000028,0.99999156,0.95204154,0.002793122895269335
224,8664583.333333334,4323416.666666667,3711250.0,260875.0,398866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.0963014,0.0081427923,-0.073439466,0.031004726299999993,0.99999766,0.88946046,0.03482534652169851
225,11448750.0,4844750.0,3999250.0,291925.0,401400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11292743,0.083169518,-0.18735669,0.008740258,0.99999625,0.94876109,0.0028971659365612857
226,9910416.666666668,5495416.666666667,4386250.0,257425.0,441800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
227,9758750.0,5073083.333333333,4575250.0,319075.0,442333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.076048407,0.09441204,-0.17050331,-4.286299999997634e-05,0.99999383,0.95523713,0.0026485264115231723
228,11903750.0,5749083.333333333,5349250.0,273475.0,389666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13069455,0.034389672,-0.085482895,0.079601327,0.99872162,0.99008503,0.03370588201158957
229,12564583.333333334,4879916.666666667,4687750.0,325375.0,418866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10529402,0.13954132,-0.24482497,1.0370000000009538e-05,0.99999963,0.98035556,0.0015012362847470178
230,9032916.666666666,5869583.333333334,4930750.0,265075.0,391400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.098996671,-0.15464873,0.093041778,0.03738971899999999,0.99999979,0.99905569,0.19670326093048235
231,7765416.666666667,4629916.666666667,3751750.0,284125.0,417666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.064059083,-0.076695642,0.012636414,-1.4499999999133262e-07,0.99999998,0.9986201,0.34079034843300093
232,13019583.333333334,4406583.333333333,4237750.0,327025.0,402466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10890357,0.12688752,-0.24014016,-0.004349069999999983,0.99999839,0.97496962,0.0007495161313242244
233,13886250.0,3819416.666666667,3144250.0,253675.0,404600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
234,11838750.0,4907083.333333333,4332250.0,299875.0,393933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11235137,0.12656826,-0.23885303,6.659999999999999e-05,0.99999749,0.97109518,0.00232751644901745
235,8382916.666666667,4225416.666666667,3333250.0,265525.0,416733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.087914122,-0.043919705,-0.031904217,0.012090199999999995,0.99999538,0.94692684,0.004093716030251919
236,12521250.0,5779083.333333333,5295250.0,299575.0,381400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12010435,0.16369094,-0.28406693,-0.0002716399999999619,0.99998805,0.97728124,0.0015283188593204686
237,12347916.666666668,6310583.333333334,5056750.0,263575.0,441933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
238,9141250.0,4378750.0,3666250.0,330775.0,449533.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.064189291,0.024877034,-0.089106515,-4.018999999999551e-05,0.99999617,0.94104808,0.004831661793799492
239,13593750.0,5059250.0,4948750.0,273625.0,438466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,2,1,HEM,1,1,1,100,1,1,1
240,11177916.666666668,5619083.333333333,5142250.0,300475.0,402066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10424444,0.13626393,-0.24051231,-3.940000000007826e-06,0.99999977,0.97501651,0.002089854141914687
241,9932083.333333332,5015916.666666667,4480750.0,274525.0,449666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10526875,0.076421022,-0.16629607,0.015393702000000009,0.99998951,0.94358432,0.014383475982749522
242,11979583.333333334,6165250.0,5326750.0,285925.0,448600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12309264,-0.07754547,0.029225972,0.074773142,0.99999998,0.9970563,0.2296678575542766
243,8924583.333333334,5490583.333333333,5272750.0,319975.0,421133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.06490931,0.11915078,-0.18406003,5.999999999617422e-08,0.99999972,0.97609603,0.000981401475667163
244,8718750.0,6242750.0,5439250.0,267925.0,431666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.091666865,-0.13179103,0.064453515,0.02432935,0.99999998,0.99903172,0.28065157974662397
245,10419583.333333334,5104916.666666667,4156750.0,298375.0,459533.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.095933491,0.015669327,-0.11164946,-4.6642000000013395e-05,0.99998798,0.94389423,0.007903699088797091
246,12282916.666666668,4486416.666666667,3783250.0,296725.0,431400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11935677,0.097074705,-0.21967116,-0.00323968500000002,0.99999412,0.94740032,0.0026482495264877576
247,8577916.666666666,4931583.333333333,4804750.0,314425.0,456333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.062666404,0.10779088,-0.17045538,1.9039999999970192e-06,0.99999992,0.98293747,0.0004338873355085441
248,11676250.0,5598916.666666667,5371750.0,305275.0,448733.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10717811,0.14047375,-0.24764388,7.979999999990772e-06,0.99999994,0.98362431,0.0019460336936882106
249,9303750.0,4747083.333333333,3675250.0,297925.0,395933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.080288454,-0.050222013,-0.030066912,-4.7100000000882547e-07,0.99999989,0.9453276,0.003677842434056929
250,7938750.0,5202083.333333334,3738250.0,317425.0,386600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.05554515,-0.15726113,0.10171599,1.000000000861423e-08,0.99999965,0.99911057,0.08964558799526687
251,8935416.666666666,5934083.333333333,5394250.0,330175.0,452600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.062117792,0.008495471,-0.070616776,-3.5130000000105355e-06,0.99999326,0.94629062,0.0018120082496524644
252,10560416.666666666,6212250.0,5317750.0,291475.0,443400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10218435,0.013080258,-0.11530657,-4.1962000000006494e-05,0.99993824,0.94981743,0.010038913531595847
253,11622083.333333334,5209250.0,3733750.0,288325.0,438600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11737221,-0.055340713,-0.048897453,0.013134044000000004,0.99999339,0.94212424,0.0041805202791641806
254,8491250.0,4449750.0,3891250.0,316225.0,387266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.061163298,0.041441223,-0.10265355,-4.902899999999211e-05,0.99999662,0.9388505,0.0014788532997570434
255,7884583.333333333,4059083.3333333335,3162250.0,294175.0,404866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.061391283,-0.054373196,-0.00701819,-1.0300000000042914e-07,0.9998815,0.95154797,0.006725627601726588
256,9097916.666666666,6304416.666666667,4845250.0,251575.0,455000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1099208,-0.29297642,0.24261537,0.05955974999999997,0.99999998,0.99911832,0.15605731471615403
257,12759583.333333334,6389750.0,5187250.0,250675.0,423266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.15525547,-0.40737255,0.35674967,0.10463259000000003,0.99996853,0.99914279,0.03700850711449882
258,11806250.0,5333083.333333333,4233250.0,294475.0,415400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11543346,0.033732669,-0.14301372,0.006152408999999998,0.99997111,0.94875955,8.271847591067178e-05
259,7862916.666666667,3690750.0,3531250.0,315025.0,419400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.055399187,0.098093457,-0.15349288,-2.3599999998680232e-07,0.99999981,0.97998566,0.0009436324058655028
260,12196250.0,5692750.0,5421250.0,317575.0,411400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10574281,0.16051269,-0.26628861,-3.310999999994735e-05,0.99999982,0.98056313,0.0014896390285424523
261,8848750.0,5312916.666666667,4903750.0,266575.0,418333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.094796938,-0.017309246,-0.022651374,0.054836317999999995,0.99968744,0.90298356,0.05419991744035602
262,10257083.333333334,4779416.666666667,4188250.0,309475.0,397666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.087333664,0.10466423,-0.19233529,-0.0003373959999999898,0.99999269,0.94575364,0.0030240305282465013
263,9422916.666666668,4293916.666666667,3058750.0,332125.0,457133.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.067043627,-0.058404607,-0.0086397074,-6.874000000028219e-07,0.99995627,0.95207072,0.007677975445539213
264,7743750.0,5423250.0,4381750.0,267025.0,416866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.075160776,-0.13781558,0.064519044,0.0018642400000000031,0.99999998,0.99909329,0.2629520807178628
265,9390416.666666668,4226250.0,3499750.0,262675.0,414600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10608631,0.0086557033,-0.082918842,0.031823171299999994,0.99990221,0.93790981,0.015298206786540166
