Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00168836925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001902825,0.011281992136875,56.06275000000001,0.018643356073125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076777156,-0.0053731171,-0.071194803,0.0002092358999999,0.95419672,0.95419672,0.0694763395957101,-0.0407743615520996
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00180236775,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002099175,0.006259792329375,68.19925,0.0192461285493749,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076801751,0.0038471333,-0.080425297,0.0002235872999999,0.96594914,0.96594914,0.0639866375436728,0.0291849529655181
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00187836675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004343175,0.033343966006875,36.73425,0.014635956853125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077421619,0.039167241,-0.1165708,1.805999999998642e-05,0.98812396,0.98812396,0.0265922427096951,0.2947498659665228
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00155018925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003557775,0.001190698348125,43.02725000000001,0.009430505248125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077332238,-0.0079723468,-0.069359877,1.4199999995301305e-08,0.86398314,0.86398314,0.0726874350063989,-0.060064586049478
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00175745925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002547975,0.011925351091875,45.72425000000001,0.021070288164375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076961812,0.015854832,-0.092834131,-1.748699999999659e-05,0.98997327,0.98997327,0.034486472111657,0.1200270812028892
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00174018675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003080925,0.015189191319375,28.19375,0.022569239064375,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.07712177,0.031983314,-0.10923342,-0.0001283359999999,0.99681705,0.99681705,0.0313207902166255,0.2416236042268878
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00152600775,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005549325,0.005183485749375,70.89625000000001,0.020696068854375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077792473,-0.1017131,0.023920992,3.649999999986997e-07,0.9936993,0.9936993,0.042276067168256,-0.7617846159026965
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00198891075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003754125,0.035197268203125,13.36025,0.032900682234375,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077245555,0.047158239,-0.12455054,-0.000146746,0.99980915,0.99980915,0.0363609726723955,0.3556943494886433
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00193363875,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0027723749999999,0.023361625865625,53.365750000000006,0.021679764571875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076990577,0.014568066,-0.091530211,2.8432000000008784e-05,0.98736488,0.98736488,0.0517491790067541,0.1102445707298778
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00179891325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002576025,0.0156594627731249,26.395750000000003,0.012502028930625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076967676,0.017632735,-0.094632215,-3.180400000001027e-05,0.9688851,0.9688851,0.0390158938750865,0.1334763100183623
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00161927925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002828475,0.011684076665625,31.789750000000005,0.005590268701875,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077089417,0.023181892,-0.10037154,-0.000100231,0.56544165,0.56544165,0.0667289580595091,0.1752052040771935
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00201654675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004651725,0.0010921087368749,63.70425000000001,0.024666818450625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07745578,-0.10796654,0.030511587,8.27000000001854e-07,0.98844085,0.98844085,0.0224626570069143,-0.8121350177194138
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00209600025,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0043151249999999,0.011574567665625,72.69425000000001,0.0083345560593749,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077356632,0.015728655,-0.093086608,-1.321000000012451e-06,0.89110629,0.89110629,0.0403567396024224,0.118464143395622
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00211327275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003978525,0.029352065503125,78.08824999999999,0.027713907834375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077280734,0.015281036,-0.092560943,8.269999999949151e-07,0.99286084,0.99286084,0.0482359085490651,0.1152058268849455
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00189218475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005324925,0.032103839701875,21.001750000000005,0.029912100571875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077655414,-0.018871952,-0.05878437,-9.079999999939136e-07,0.99979437,0.99979437,0.049946178295279,-0.1415917562871246
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00197163825,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006979875,0.031970793946875,74.49225000000001,0.031678686178125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077905208,-0.21622463,0.13832156,2.13800000001263e-06,0.99999426,0.99999426,0.1592088666172483,-1.617080186967901
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00205454625,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004595625,0.0421686507656249,59.65875000000001,0.012801228328125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077438719,0.0068484305,-0.084286275,8.745000000115466e-07,0.98310972,0.98310972,0.0542348429875747,0.0515259226688682
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00203381925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005156625,0.012286303640625,17.85525,0.007641989334375,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077565543,-0.017242468,-0.062447113,-0.0021240379999999,0.95032282,0.95032282,0.0539791846784438,-0.1295160158814909
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00173673225,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005352975,0.0285296170331249,56.96175000000001,0.013226532103125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077702907,-0.017285243,-0.060420621,-2.956999999997878e-06,0.99059045,0.99059045,0.0383444021447935,-0.1296077906029485
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00176091375,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001846725,0.006060443600625,75.39124999999999,0.0148563024393749,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076731561,-0.0057454318,-0.070904579,8.155020000000235e-05,0.94199437,0.94199437,0.0635556853687312,-0.0436256112690485
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00154328025,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004820025,0.021355482264375,54.71425,0.040075495359375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077643193,0.017419672,-0.095064872,-2.006999999998316e-06,0.99878703,0.99878703,0.0599575720325726,0.1307162171385054
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00172636875,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002379675,0.0100678694981249,62.80525000000001,0.007698308116875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076919647,0.010572391,-0.087494649,-2.610999999999586e-06,0.8943013,0.8943013,0.0423912022219236,0.0800808766321329
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00164691525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005801775,0.038166541704375,29.991750000000003,0.017464938238125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077783438,-0.073825003,-0.0039619338,-3.4988000000039585e-06,0.99967304,0.99967304,0.0588752974950796,-0.5529797441369809
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00185418525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004118775,0.0396447539156249,67.30025,0.0253583709506249,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07736218,0.023885058,-0.10122377,2.3467999999998712e-05,0.98930241,0.98930241,0.025121057040002,0.1798831507041459
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00193709325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.007007925,0.013896890473125,11.11275,0.068346715741875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077912679,-0.22177446,0.14386191,1.2899999998761125e-07,0.99999998,0.99999998,0.1540907641627512,-1.6584266866622444
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00209254575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005240775,0.016413452203125,47.07275,0.0226077862143749,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077563313,-0.031141465,-0.046422487,-6.390000000036644e-07,0.99931711,0.99931711,0.0495015492728803,-0.2339244263794573
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00169873275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005689575,0.039133608046875,33.58775000000001,0.007153075929375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077752555,-0.059239998,-0.018513379,-8.220000000010164e-07,0.99440258,0.99440258,0.039382703858733,-0.4439082852158741
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00161582475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005212725,0.037155652209375,64.60325,0.006084944210625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07768684,-0.010137081,-0.067550258,-4.990000000149042e-07,0.64172043,0.64172043,0.0771198769575979,-0.0760253354654475
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00200618325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003389475,0.027884448193125,12.01175,0.011879177769375,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077145563,0.043444593,-0.12075192,-0.0001617639999999,0.98127244,0.98127244,0.0358008933594879,0.3281086387185276
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00192672975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005942025,0.007034317745625,21.45125,0.008271744451875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077767107,-0.10462471,0.026856729,-8.739999999944625e-07,0.82363915,0.82363915,0.3082840295750457,-0.7838468346549078
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00209945475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0032492249999999,0.029327423619375,62.355750000000015,0.021173168559375,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077095325,0.016715478,-0.093248209,0.0005625939999999,0.98444874,0.98444874,0.0317791642330811,0.1263233521066648
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00178164075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004259025,0.0407819744606249,38.981750000000005,0.035985460505625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077431791,0.033844206,-0.11127999,-3.992999999993807e-06,0.99832887,0.99832887,0.0141064762973476,0.254658343653842
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00143619075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006587175,0.038068766439375,15.15825,0.0112424962518749,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077157501,-0.17337618,0.096218258,-4.20999999986571e-07,0.98247248,0.98247248,0.206868699313858,-1.3091944681940078
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00148455375,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006446925,0.032749895480625,32.239250000000006,0.048965523586875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077918929,-0.15215927,0.074239699,-6.420000000090242e-07,0.99999996,0.99999996,0.2335451039101053,-1.1377538829389588
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00189563925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002211375,0.003832921003125,60.55775000000001,0.009042478228125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076819809,0.0045879328,-0.081405444,2.2978000000090093e-06,0.66914763,0.66914763,0.0462032753028405,0.0347965919166375
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00145346325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002239425,0.005783147105625,82.58324999999999,0.002312150326875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077050727,0.0029856503,-0.080034452,1.92529999999691e-06,0.0,0.0,0.0510976472328559,0.0225764203618762
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00186800325,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006110325,0.002350183753125,3.471250000000001,0.055747397379375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077801358,-0.12532884,0.047527251,-2.30999999996373e-07,0.99999999,0.99999999,0.2833289727359866,-0.9385485159102792
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00195782025,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003613875,0.0089715350343749,2.5722500000000004,0.020787822121875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077213527,0.05019791,-0.12740169,9.747000000004393e-06,0.99926325,0.99926325,0.0394301220368694,0.3787783340350296
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00144655425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004399275,0.018832086474375,61.456750000000014,0.035588485021875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077682983,0.022050076,-0.099724175,8.884000000000669e-06,0.99842618,0.99842618,0.053429108944758,0.1653777509810968
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00182654925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001790625,0.010169541328125,25.946250000000003,0.015370859296875,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076681835,-0.010791025,-0.064426883,0.001463927,0.98906961,0.98906961,0.0828084888984504,-0.0819904153531409
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00155364375,0.00141,3.0,35.0,0.0042,42.0,0.02,0.001706475,0.014891170130625,23.249250000000004,0.003756250108125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076737212,-0.019435134,-0.062423215,-0.0051211369999999,0.0051392312,0.0051392312,0.0848846637460265,-0.1475619574730932
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00181618575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004174875,0.036639642346875,49.320250000000016,0.033397851909375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077394267,0.03005249,-0.10743867,8.087000000003841e-06,0.99866894,0.99866894,0.0195915776586515,0.2262374800476738
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00147764475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004707825,0.012392760834375,72.24475,0.0236946009206249,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077665946,0.015481333,-0.093148637,-1.3580000000068535e-06,0.99440732,0.99440732,0.0551558869649071,0.1161369992854096
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00174709575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003641925,0.0077677707843749,61.007250000000006,0.034536647919375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077271423,0.013888458,-0.091159616,2.649999999992936e-07,0.9965461,0.9965461,0.0211485150000934,0.1047196072008282
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00196818375,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004034625,0.017674179140625,7.0672500000000005,0.0186741609468749,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077310068,0.051753182,-0.12915312,-8.987000000001966e-05,0.99769236,0.99769236,0.0333101401458564,0.3900262943077596
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00189909375,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0054932249999999,0.0084237232068749,19.653250000000003,0.036289754986875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077684653,-0.052608077,-0.025076374,2.0200000000469842e-07,0.99998361,0.99998361,0.0418224356246169,-0.3945572989374779
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00144309975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005184675,0.014424932401875,40.77975000000001,0.039844616225625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077794672,-0.012620564,-0.065172864,1.2439999999974694e-06,0.99989104,0.99989104,0.0683891692960734,-0.0945195824206813
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00187491225,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003950475,0.0285531444431249,6.1682500000000005,0.004789062080625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077312993,0.03477435,-0.11211493,-2.7586999999995587e-05,0.15809075,0.15809075,0.0284612789640903,0.2620592051475773
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00156400725,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002463825,0.001562988984375,66.40125,0.015058467230625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076991777,0.0077312562,-0.08472306,-2.680000001087368e-08,0.92079043,0.92079043,0.0619687383818738,0.0585057574906203
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00190600275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003361425,0.004315145308125,76.73975,0.005434835975625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077160261,0.017619682,-0.094777206,2.736999999988776e-06,0.41150695,0.41150695,0.0394621243515508,0.1330446032711827
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00196127475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005409075,0.000999732286875,22.799750000000003,0.007772976001875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077641012,-0.13067886,0.053036701,-1.1470000000138314e-06,0.51323307,0.51323307,0.0534446393734669,-0.9806341980668714
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00165382425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004679775,0.018864056030625,41.67875000000001,0.013245986143125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077607943,0.030983428,-0.10859209,-7.190000000101282e-07,0.98358534,0.98358534,0.0442702829268132,0.232603464254054
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00187145775,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003585825,0.004782325156875,44.82525,0.004830554503125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077228537,0.021843617,-0.099070655,1.4990000000020265e-06,0.27511286,0.27511286,0.0294317739035338,0.1647933302074546
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00204418275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0069518249999999,0.0689973845118749,5.26925,0.0334262863518749,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077894772,-0.21558919,0.13769449,7.199999998985795e-08,0.99999995,0.99999995,0.1533162825871036,-1.6125439313890255
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00206145525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002183325,0.021778721458125,6.617750000000001,0.012362695730625,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.076782962,-0.0026351737,-0.075023667,-0.0008758787,0.99773806,0.99773806,0.0884381741946368,-0.0199957303132184
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00151909875,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005913975,0.041563268450625,60.108250000000005,0.030031017200625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077844315,-0.088146402,0.010294462,-7.625000000000687e-06,0.99999998,0.99999998,0.3774114766172217,-0.6597365927991583
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00207872775,0.00141,3.0,35.0,0.0042,42.0,0.02,0.007035975,0.033633543594375,16.506750000000004,0.041737579599375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077899751,-0.23187612,0.1539765,1.3099999998655856e-07,1.0,1.0,0.1406396480886488,-1.7342545397350575
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00156746175,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003333375,0.020762842865625,58.75975000000001,0.029512952240625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077256485,0.027188136,-0.10444418,4.4100000000379946e-07,0.99832194,0.99832194,0.0542920479908618,0.2050394242548924
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00191982075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006390825,0.033103355105625,81.68424999999999,0.040495941924375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.0778373,-0.14221063,0.064372558,-7.720000000099869e-07,0.99999998,0.99999998,0.2458168131666587,-1.0644792065289506
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00168491475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0058298249999999,0.022335079794375,67.74974999999999,0.0225283384931249,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077769011,-0.077788448,9.7302412e-06,-9.70675879999715e-06,0.99999998,0.99999998,0.3160513882169977,-0.5827756743137871
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00194745675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0063066749999999,0.025737067674375,0.32475,0.0337260482306249,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077829663,-0.18209778,-0.81159107,-0.915859187,0.96870362,0.96870362,0.3405550362471614,-1.3631774274367812
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00191291175,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006559125,0.009075369328125,78.98724999999999,0.013848116634375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077856224,-0.17878209,0.10092533,-5.360000000093068e-07,0.99817467,0.99817467,0.1043119920024575,-1.337899705176146
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00186109425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0064188749999999,0.0034307282156249,65.50225,0.043558967165625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077841931,-0.21680623,0.13896718,2.881000000010125e-06,0.99999996,0.99999996,0.1061372697678943,-1.6227478472890324
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00181273125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005072475,0.013859396630625,73.14375,0.010937397406875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07762961,0.003321825,-0.080951558,-1.2300000000464717e-07,0.95536827,0.95536827,0.0321435346985925,0.024931145297241
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00208563675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006727425,0.000571326568125,5.71875,0.052910356696875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077853372,-0.22245097,0.14460669,9.092000000016087e-06,0.99999999,0.99999999,0.1482873545535075,-1.664752827176665
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00202345575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.004735875,0.045821129784375,22.350250000000003,0.0144691636968749,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077475769,0.011878424,-0.089505815,-0.000151622,0.99551223,0.99551223,0.0481684507126501,0.0893276301926217
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00160200675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002519925,0.0014727071681249,52.01725,0.012569574894375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077000546,0.0088033764,-0.085803952,-2.9599999992746543e-08,0.87695226,0.87695226,0.0602289894870251,0.0666113677461709
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00179545875,0.00141,3.0,35.0,0.0042,42.0,0.02,0.006334725,0.001803654575625,14.25925,0.035015034069375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077841347,-0.18545471,0.10761421,8.470000000121436e-07,0.99993308,0.99993308,0.1912853526952435,-1.3880988994320849
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00208909125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.005857875,0.034146578503125,48.87075,0.054760733521875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077686817,-0.098541568,0.020855663,9.120000000091556e-07,0.99999997,0.99999997,0.3398264233491451,-0.7390350321236229
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00203727375,0.00141,3.0,35.0,0.0042,42.0,0.02,0.002856525,0.020503636558125,57.86075000000001,0.013349755348125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.076983849,0.014308693,-0.091306675,-1.4133000000013383e-05,0.93676729,0.93676729,0.0402116220079382,0.1082912158114647
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00184727625,0.00141,3.0,35.0,0.0042,42.0,0.02,0.003529725,0.033269687716875,38.08275,0.012053393173125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077212615,0.036377326,-0.11352767,6.227100000000263e-05,0.96887296,0.96887296,0.0268272544393761,0.274495605284849
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00210290925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0031931249999999,0.0166993252968749,3.0217500000000004,0.029706519984375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.0770855,0.03732276,-0.11441675,-8.489999999986009e-06,0.99988099,0.99988099,0.0447956598280163,0.2820940611990494
